reviews,score,likes,time,app_name,year,reviews_en
no gamestream included,1,0,07/04/2022,GeForce NOW Cloud Gaming,2022,no gamestream included
Muito bom,5,0,09/04/2022,GeForce NOW Cloud Gaming,2022,Very good
Muito bom,5,0,07/04/2022,GeForce NOW Cloud Gaming,2022,Very good
Demora muito,5,0,07/04/2022,GeForce NOW Cloud Gaming,2022,It takes too long
To testando,5,0,06/04/2022,GeForce NOW Cloud Gaming,2022,I'm testing
👍 bom,5,0,15/04/2022,GeForce NOW Cloud Gaming,2022,👍 good
Fortinte!!!!,5,0,12/04/2022,GeForce NOW Cloud Gaming,2022,strong!!!!
Bom,5,0,07/04/2022,GeForce NOW Cloud Gaming,2022,Good
Aplicativo,5,0,10/04/2022,GeForce NOW Cloud Gaming,2022,Application
Dahora,5,0,08/04/2022,GeForce NOW Cloud Gaming,2022,So cool
Topp,5,0,23/04/2022,GeForce NOW Cloud Gaming,2022,Topp
Top,5,0,20/04/2022,GeForce NOW Cloud Gaming,2022,Top
Bom,5,0,10/04/2022,GeForce NOW Cloud Gaming,2022,Good
👍,5,0,07/04/2022,GeForce NOW Cloud Gaming,2022,👍
"BOM, JOGO THE Sims 4 nele♡ IhATE YOU",5,0,10/06/2022,GeForce NOW Cloud Gaming,2022,"GOOD, PLAY THE Sims 4 on it♡ IhATE YOU"
"After you removed support for Betas and Gforce library, I and many other people were VERY limited, I urge you to give back support for Betas is the library, we need it!!!!!",2,0,23/03/2022,GeForce NOW Cloud Gaming,2022,"After you removed support for Betas and Gforce library, I and many other people were VERY limited, I urge you to give back support for Betas is the library, we need it!!!!!"
Muito top nota 10!!,5,0,22/03/2022,GeForce NOW Cloud Gaming,2022,Very top note 10!!
Não funciona.,1,0,24/03/2022,GeForce NOW Cloud Gaming,2022,Does not work.
Muito bom.,5,0,25/03/2022,GeForce NOW Cloud Gaming,2022,Very good.
Muito bom para quem não tem condiçoes nota inf999999999 não ligue ࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄〖ØP〗ＰＲＩＮＣＩＰＥ♔〖ØP〗ＰＲＩＮＣＩＰＥ♔〖ØP〗ＰＲＩＮＣＩＰＥ♔〖ØP〗ＰＲＩＮＣＩＰＥ♔〖ØP〗ＰＲＩＮＣＩＰＥ♔〖ØP〗ＰＲＩＮＣ,5,0,17/03/2022,GeForce NOW Cloud Gaming,2022,Very good for those who don't have conditions note inf999999999 don't call 🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮 🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​ 🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​ 🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪 ​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆Hʸᵖᵉʳ᭄࿓ᴮ ᴴᴬᴳ ᭄🇷​🇪​🇮​ 🇩​🇦​🇷​🇰​༆ Hʸᵖᵉʳ᭄〖ØP〗ＰＲＩＮＣＩＰＥ♔〖ØP〗ＰＲＩＮＣＩＰＥ♔〖ØP〗ＰＲＩＮＣＩＰＥ♔〖 ØP〗ＰＲＩＮＣＩＰＥ♔〖ØP〗ＰＲＩＮＣＩＰＥ♔〖ØP〗ＰＲＩＮＣ
Podre!,1,0,07/02/2023,GeForce NOW Cloud Gaming,2023,Rotten!
Muito bom,5,0,27/03/2022,GeForce NOW Cloud Gaming,2022,Very good
E bom,4,0,21/03/2022,GeForce NOW Cloud Gaming,2022,It is good
Muito bom,5,0,22/03/2022,GeForce NOW Cloud Gaming,2022,Very good
Moito masa,4,0,22/03/2022,GeForce NOW Cloud Gaming,2022,very masa
Recomendo muito,5,0,03/04/2022,GeForce NOW Cloud Gaming,2022,I highly recommend
Muito dom,5,0,26/03/2022,GeForce NOW Cloud Gaming,2022,very gift
Tá bom,5,0,24/03/2022,GeForce NOW Cloud Gaming,2022,It's OK
Muito bom,5,0,30/03/2022,GeForce NOW Cloud Gaming,2022,Very good
Muito bom,5,0,12/05/2022,GeForce NOW Cloud Gaming,2022,Very good
Não funciona,1,0,04/04/2022,GeForce NOW Cloud Gaming,2022,Does not work
Horrível!!!!!!!!!!!!,1,0,28/03/2022,GeForce NOW Cloud Gaming,2022,Horrible!!!!!!!!!!!!
otimo,5,0,20/03/2022,GeForce NOW Cloud Gaming,2022,excellent
Pessimo,1,0,04/04/2022,GeForce NOW Cloud Gaming,2022,Terrible
Maravilhoso,5,0,17/03/2022,GeForce NOW Cloud Gaming,2022,Wonderful
Ruckch,5,0,27/03/2022,GeForce NOW Cloud Gaming,2022,Ruckch
Melhor,5,0,03/04/2022,GeForce NOW Cloud Gaming,2022,Better
Lixo,1,0,24/03/2022,GeForce NOW Cloud Gaming,2022,Trash
🖤🖤,4,0,25/03/2022,GeForce NOW Cloud Gaming,2022,🖤🖤
👌😍😍🎉😘😘🤭🤗,5,0,12/03/2022,GeForce NOW Cloud Gaming,2022,👌😍😍🎉😘😘🤭🤗
Jcedr cgfy 💓💓,4,0,17/02/2022,GeForce NOW Cloud Gaming,2022,Jcedr cgfy 💓💓
"the app is good, but you have to take the queues out, because that makes it difficult to play and there are people who can't afford to buy so they don't have to queue, I hope they fix it.",4,0,02/03/2022,GeForce NOW Cloud Gaming,2022,"the app is good, but you have to take the queues out, because that makes it difficult to play and there are people who can't afford to buy so they don't have to queue, I hope they fix it."
Muito bom,1,0,30/08/2022,GeForce NOW Cloud Gaming,2022,Very good
Muito ruim,1,0,18/02/2022,GeForce NOW Cloud Gaming,2022,Too bad
ótimo!!,5,0,22/03/2022,GeForce NOW Cloud Gaming,2022,excellent!!
Muita espera,1,0,10/03/2022,GeForce NOW Cloud Gaming,2022,long wait
Muito bom,5,0,06/03/2022,GeForce NOW Cloud Gaming,2022,Very good
Bom demais,5,0,15/02/2022,GeForce NOW Cloud Gaming,2022,Too good
Muito bom,5,0,25/02/2022,GeForce NOW Cloud Gaming,2022,Very good
Muito bom,5,0,11/03/2022,GeForce NOW Cloud Gaming,2022,Very good
Não funciona,1,0,28/02/2022,GeForce NOW Cloud Gaming,2022,Does not work
Muito ruin,1,0,15/02/2022,GeForce NOW Cloud Gaming,2022,very bad
Muito bom,5,0,19/02/2022,GeForce NOW Cloud Gaming,2022,Very good
MELHOR APLICATIVO,5,0,17/02/2022,GeForce NOW Cloud Gaming,2022,BEST APP
Muito bom,5,0,27/03/2022,GeForce NOW Cloud Gaming,2022,Very good
Muito bom,5,0,05/03/2022,GeForce NOW Cloud Gaming,2022,Very good
Um lixo,1,0,13/03/2022,GeForce NOW Cloud Gaming,2022,A trash
MT BOM,5,9,21/11/2022,GeForce NOW Cloud Gaming,2022,VERY GOOD
RUIM,1,1,25/09/2022,GeForce NOW Cloud Gaming,2022,BAD
Perfeito,5,1,21/02/2022,GeForce NOW Cloud Gaming,2022,Perfect
💛,5,0,13/03/2022,GeForce NOW Cloud Gaming,2022,💛
❤❤😎😎😎,5,0,28/02/2022,GeForce NOW Cloud Gaming,2022,❤❤😎😎😎
Bom,5,0,21/02/2022,GeForce NOW Cloud Gaming,2022,Good
Ótimo,5,0,13/02/2022,GeForce NOW Cloud Gaming,2022,Excellent
Perfeito,5,0,03/03/2022,GeForce NOW Cloud Gaming,2022,Perfect
Perfeito,5,0,12/02/2022,GeForce NOW Cloud Gaming,2022,Perfect
Top,2,0,03/03/2022,GeForce NOW Cloud Gaming,2022,Top
Bommm,5,0,01/03/2022,GeForce NOW Cloud Gaming,2022,Goodmm
Ótimo,5,0,06/03/2022,GeForce NOW Cloud Gaming,2022,Excellent
Hate,1,0,11/02/2022,GeForce NOW Cloud Gaming,2022,Hate
Ruim,1,0,06/03/2022,GeForce NOW Cloud Gaming,2022,Bad
😭😭😭😭😭😭,1,0,21/02/2022,GeForce NOW Cloud Gaming,2022,😭😭😭😭😭😭
.....i.....i.......i.......i....i....i....i......i......i...i.....🦖...offline,4,1,22/02/2022,GeForce NOW Cloud Gaming,2022,.....i.....i.......i.......i....i....i....i......i ......i...i.....🦖...offline
ta legal,5,1,15/02/2022,GeForce NOW Cloud Gaming,2022,ok
E um Lixo,1,0,08/02/2022,GeForce NOW Cloud Gaming,2022,It's trash
adorei,5,1,05/02/2022,GeForce NOW Cloud Gaming,2022,I loved
Muito bom 😘😘😘😘😘,4,0,07/02/2022,GeForce NOW Cloud Gaming,2022,Very good 😘😘😘😘😘
Excelente,5,0,09/02/2022,GeForce NOW Cloud Gaming,2022,Great
Koi,5,0,03/02/2022,GeForce NOW Cloud Gaming,2022,Koi
Oriveu,1,0,06/02/2022,GeForce NOW Cloud Gaming,2022,oriveu
Top,5,0,03/02/2022,GeForce NOW Cloud Gaming,2022,Top
Bosta,1,0,03/02/2022,GeForce NOW Cloud Gaming,2022,shit
Top,5,0,04/02/2022,GeForce NOW Cloud Gaming,2022,Top
Bom,5,0,02/02/2022,GeForce NOW Cloud Gaming,2022,Good
Bom,5,0,03/02/2022,GeForce NOW Cloud Gaming,2022,Good
Top,5,0,14/02/2022,GeForce NOW Cloud Gaming,2022,Top
🐜,5,0,03/02/2022,GeForce NOW Cloud Gaming,2022,🐜
Lixo 🤢🤮🤮👎,1,0,31/01/2022,GeForce NOW Cloud Gaming,2022,Trash 🤢🤮🤮👎
🥰,5,0,22/01/2022,GeForce NOW Cloud Gaming,2022,🥰
add epic games option to other tomb raider games,5,1,30/12/2021,GeForce NOW Cloud Gaming,2021,add epic games option to other tomb raider games
"E bom rfggyrrrrfhuuuuuuuuuuuuu is demora muito kkkkkkkkkkkkkkkkkkkkkkkkkkkkkj ,.,....,!",5,0,22/12/2021,GeForce NOW Cloud Gaming,2021,It's good rfggyrrrrfhuuuuuuuuuuuuu it takes a long time kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk And good rfggyrrrrfhuuuuuuuuuuuuu it's good rfggyrrrrfhuuuuuuuuuuuuu it takes a long time!
just need the call of duty warzone then the rest is good and serves brasil we always have to use vpn,4,0,30/01/2022,GeForce NOW Cloud Gaming,2022,just need the call of duty warzone then the rest is good and serves brazil we always have to use vpn
Cadê meu e-mail @$#$$%,5,0,07/01/2022,GeForce NOW Cloud Gaming,2022,Where is my email @$#$$%
Muto bommmmmmmmmmmmmmmmmmmmmmmmmmm recomedo muitoooooooooooooooooo,5,0,29/12/2021,GeForce NOW Cloud Gaming,2021,Muto goodmmmmmmmmmmmmmmmmmmmmmmmm I recommend veryoooooooooooooooo
melhor app ever,5,0,29/01/2022,GeForce NOW Cloud Gaming,2022,best app ever
gta Naxeex Llc,3,0,20/01/2022,GeForce NOW Cloud Gaming,2022,gta naxeex llc
Best clound gaming platform,5,2,24/12/2021,GeForce NOW Cloud Gaming,2021,Best cloud gaming platform
"Péssimo, apenas",1,0,18/12/2021,GeForce NOW Cloud Gaming,2021,"lousy, just"
parece legal.,4,0,26/01/2022,GeForce NOW Cloud Gaming,2022,looks cool.
Muito bom 😍,5,0,26/01/2022,GeForce NOW Cloud Gaming,2022,Very good 😍
App bom 😃,5,0,12/12/2021,GeForce NOW Cloud Gaming,2021,Good app 😃
Abya matou o geforce now,1,2,07/01/2022,GeForce NOW Cloud Gaming,2022,Abya killed geforce now
👍👍🍑🥒,1,0,11/12/2021,GeForce NOW Cloud Gaming,2021,👍👍🍑🥒
Uma Porã🖕🖕🖕,1,0,30/12/2021,GeForce NOW Cloud Gaming,2021,A Porã 🖕🖕🖕
O piorou,1,0,30/01/2022,GeForce NOW Cloud Gaming,2022,made it worse
Vai tomanocu,1,0,28/01/2022,GeForce NOW Cloud Gaming,2022,Go takenocu
Ótimo APP,5,1,14/01/2022,GeForce NOW Cloud Gaming,2022,Great APP
Muito bom,4,8,14/01/2022,GeForce NOW Cloud Gaming,2022,Very good
Muito bom,5,0,20/05/2022,GeForce NOW Cloud Gaming,2022,Very good
Muito legal,4,0,10/12/2021,GeForce NOW Cloud Gaming,2021,Very cool
Muito ruim,1,0,06/01/2022,GeForce NOW Cloud Gaming,2022,Too bad
Muito útil,5,0,31/01/2022,GeForce NOW Cloud Gaming,2022,Very useful
Melho jogos,5,0,14/01/2022,GeForce NOW Cloud Gaming,2022,better games
Muito bom,4,0,12/01/2022,GeForce NOW Cloud Gaming,2022,Very good
Muito bom,5,0,09/01/2022,GeForce NOW Cloud Gaming,2022,Very good
Muito top,5,0,10/01/2022,GeForce NOW Cloud Gaming,2022,Very cool
Muito bom,5,0,17/12/2021,GeForce NOW Cloud Gaming,2021,Very good
Mto bom,5,0,05/01/2022,GeForce NOW Cloud Gaming,2022,Very good
App e bom,4,0,23/01/2022,GeForce NOW Cloud Gaming,2022,App is good
Muito bom,5,0,30/01/2022,GeForce NOW Cloud Gaming,2022,Very good
App horrível,1,0,08/01/2022,GeForce NOW Cloud Gaming,2022,horrible app
Muito ruim,1,0,18/12/2021,GeForce NOW Cloud Gaming,2021,Too bad
Não fosona,1,0,21/01/2022,GeForce NOW Cloud Gaming,2022,don't fuck
Muito bom,5,0,19/12/2021,GeForce NOW Cloud Gaming,2021,Very good
Bomm demas,5,0,16/12/2021,GeForce NOW Cloud Gaming,2021,very good
Folder vai,5,0,04/01/2022,GeForce NOW Cloud Gaming,2022,folder go
abya kkkkkkkkkk,1,2,18/12/2021,GeForce NOW Cloud Gaming,2021,abya kkkkkkkkkk
Muito bom,5,0,17/01/2022,GeForce NOW Cloud Gaming,2022,Very good
Muto bom,5,0,05/01/2022,GeForce NOW Cloud Gaming,2022,Very good
Um lixo,1,0,07/01/2022,GeForce NOW Cloud Gaming,2022,A trash
Muito bom,5,0,07/01/2022,GeForce NOW Cloud Gaming,2022,Very good
Pablo🥶,5,0,04/01/2022,GeForce NOW Cloud Gaming,2022,Paul 🥶
Top❤,5,0,21/01/2022,GeForce NOW Cloud Gaming,2022,Top ❤
Cara oque é isso se pudesse dava 99999999999 estrelas negativas não dá para fazer login fiz minha conta certinho fui fazer login e isso daí que nem sei se pode chamar de aplicativo de tão ruim falou que não sou um membro que raiva,1,0,28/12/2021,GeForce NOW Cloud Gaming,2021,Man what is this if I could I would give 99999999999 negative stars I can't log in I made my account correctly I went to log in and that's why I don't even know if you can call it an app it's so bad it said I'm not a member what a rage
Bom,5,1,28/07/2022,GeForce NOW Cloud Gaming,2022,Good
Lixo,1,0,23/01/2022,GeForce NOW Cloud Gaming,2022,Trash
Horrível,1,0,24/01/2022,GeForce NOW Cloud Gaming,2022,Horrible
Orrivel,1,0,23/01/2022,GeForce NOW Cloud Gaming,2022,terrible
👍🔥👍,5,0,26/01/2022,GeForce NOW Cloud Gaming,2022,👍🔥👍
LEGAL,5,0,31/10/2022,GeForce NOW Cloud Gaming,2022,COOL
seibde,1,0,19/05/2022,GeForce NOW Cloud Gaming,2022,seibde
Bom,5,0,23/01/2022,GeForce NOW Cloud Gaming,2022,Good
Otimo,5,0,31/12/2021,GeForce NOW Cloud Gaming,2021,Excellent
Bom,5,0,16/01/2022,GeForce NOW Cloud Gaming,2022,Good
Bom,5,0,25/12/2021,GeForce NOW Cloud Gaming,2021,Good
Horrível,1,0,16/01/2022,GeForce NOW Cloud Gaming,2022,Horrible
Adora,5,0,29/12/2021,GeForce NOW Cloud Gaming,2021,loves
Péssimo,1,0,20/12/2021,GeForce NOW Cloud Gaming,2021,Terrible
CU,1,0,18/12/2021,GeForce NOW Cloud Gaming,2021,ASS
Bom,5,0,25/01/2022,GeForce NOW Cloud Gaming,2022,Good
Top,1,0,03/02/2022,GeForce NOW Cloud Gaming,2022,Top
Bom,5,0,17/12/2021,GeForce NOW Cloud Gaming,2021,Good
Incrivel,1,0,16/12/2021,GeForce NOW Cloud Gaming,2021,Incredible
Horrível,1,0,22/01/2022,GeForce NOW Cloud Gaming,2022,Horrible
Daora,5,0,15/12/2021,GeForce NOW Cloud Gaming,2021,Cool
TOP,5,0,01/02/2022,GeForce NOW Cloud Gaming,2022,TOP
Perfeito,5,0,16/12/2021,GeForce NOW Cloud Gaming,2021,Perfect
Lixo,1,0,22/12/2021,GeForce NOW Cloud Gaming,2021,Trash
Bom,5,0,09/01/2022,GeForce NOW Cloud Gaming,2022,Good
Muiitoooobom,5,0,15/01/2022,GeForce NOW Cloud Gaming,2022,soooooo good
Brabo,5,0,09/01/2022,GeForce NOW Cloud Gaming,2022,angry
PERFET,5,0,18/12/2021,GeForce NOW Cloud Gaming,2021,PERFECT
Ol,5,0,17/01/2022,GeForce NOW Cloud Gaming,2022,hello
Cheio,3,0,19/01/2022,GeForce NOW Cloud Gaming,2022,Full
Ótimo,5,0,02/01/2022,GeForce NOW Cloud Gaming,2022,Excellent
Top,5,0,17/12/2021,GeForce NOW Cloud Gaming,2021,Top
Ótimo,5,0,31/12/2021,GeForce NOW Cloud Gaming,2021,Excellent
Legal,5,0,28/01/2022,GeForce NOW Cloud Gaming,2022,Cool
"Perfect! I paid R$ 240,00 for six months and I have a 7MB radio internet conection and still it works perfectly. I can play Road Redemption, CS:GO, Destiny, Ring Of Elysium, etc. all of them run smoothly on my tiny device with 2GB of ram, 32GB of storage and a CPU of only 1.44GHZ. Well what I can assure is that I will pay again when the six months end.",5,0,02/01/2022,GeForce NOW Cloud Gaming,2022,"Perfect! I paid BRL 240.00 for six months and I have a 7MB radio internet connection and it still works perfectly. I can play Road Redemption, CS:GO, Destiny, Ring Of Elysium, etc. all of them run smoothly on my tiny device with 2GB of ram, 32GB of storage and a CPU of only 1.44GHZ. Well what I can assure is that I will pay again when the six months end."
😱😱😱😱😱,5,0,26/01/2022,GeForce NOW Cloud Gaming,2022,😱😱😱😱😱
Não funciona,1,0,07/12/2021,GeForce NOW Cloud Gaming,2021,Does not work
"Injogavel, muito input lag",1,1,17/11/2021,GeForce NOW Cloud Gaming,2021,"Unplayable, too much input lag"
Te amo Geforce Now te amo,5,0,09/12/2021,GeForce NOW Cloud Gaming,2021,I love you Geforce Now I love you
Could you guys add PES 2021 ?,4,0,01/12/2021,GeForce NOW Cloud Gaming,2021,Could you guys add PES 2021 ?
NVIDIA GAMES 2021,5,0,30/11/2021,GeForce NOW Cloud Gaming,2021,NVIDIA GAMES 2021
Quase perfeito!!,4,0,28/11/2021,GeForce NOW Cloud Gaming,2021,Almost perfect!!
Horrível!,1,1,06/12/2021,GeForce NOW Cloud Gaming,2021,Horrible!
#MAISSERVIDORESNOBRASIL,2,0,20/11/2021,GeForce NOW Cloud Gaming,2021,#MAISSERVIDORESNOBRASIL
Muito bom,5,0,23/11/2021,GeForce NOW Cloud Gaming,2021,Very good
Um lixo,1,0,30/11/2021,GeForce NOW Cloud Gaming,2021,A trash
Muito bom,5,0,02/12/2021,GeForce NOW Cloud Gaming,2021,Very good
E bao,5,0,26/11/2021,GeForce NOW Cloud Gaming,2021,and bao
Mt bom,5,0,22/11/2021,GeForce NOW Cloud Gaming,2021,Very good
💪💪💪💪💪 nota 100000000,5,0,21/11/2021,GeForce NOW Cloud Gaming,2021,💪💪💪💪💪 note 100000000
Bom,5,0,23/11/2021,GeForce NOW Cloud Gaming,2021,Good
Péssimo,2,0,25/11/2021,GeForce NOW Cloud Gaming,2021,Terrible
Triste,1,0,30/11/2021,GeForce NOW Cloud Gaming,2021,Sad
Ruim,1,0,20/11/2021,GeForce NOW Cloud Gaming,2021,Bad
Bom para caram o mi godi k^,5,0,02/06/2022,GeForce NOW Cloud Gaming,2022,Good for caram o mi godi k^
Add Rec Room in Ur App im sick of not play rec room on my Android and Piggy Hunt Plzzzzzzzzzzz😢😭😭😭😭,1,1,08/11/2021,GeForce NOW Cloud Gaming,2021,Add Rec Room in Ur App im sick of not playing rec room on my Android and Piggy Hunt Plzzzzzzzzzzz😢😭😭😭😭
This is the evolution of gaming.,5,0,12/11/2021,GeForce NOW Cloud Gaming,2021,This is the evolution of gaming.
now yes congratulations,5,0,08/11/2021,GeForce NOW Cloud Gaming,2021,now yes congratulations
Muito bom!!!,5,0,16/11/2021,GeForce NOW Cloud Gaming,2021,Very good!!!
Um lixo,1,0,09/11/2021,GeForce NOW Cloud Gaming,2021,A trash
O melhor,5,0,02/08/2022,GeForce NOW Cloud Gaming,2022,The best
APP ótimo,5,0,30/04/2022,GeForce NOW Cloud Gaming,2022,great app
Não Gozei,1,0,22/12/2021,GeForce NOW Cloud Gaming,2021,I didn't come
Muito bom,5,0,16/11/2021,GeForce NOW Cloud Gaming,2021,Very good
Espero mss,2,0,15/04/2022,GeForce NOW Cloud Gaming,2022,I hope mss
Muito rummmmm,1,0,21/01/2022,GeForce NOW Cloud Gaming,2022,very rummmmm
Adorei,5,1,21/05/2022,GeForce NOW Cloud Gaming,2022,I loved
Bom,5,0,04/05/2022,GeForce NOW Cloud Gaming,2022,Good
Bom,5,0,29/01/2022,GeForce NOW Cloud Gaming,2022,Good
Boma,3,0,15/03/2022,GeForce NOW Cloud Gaming,2022,Good at
Bom,3,0,04/04/2022,GeForce NOW Cloud Gaming,2022,Good
"I cannot provide more than 2 stars at the moment. I invested nearly 300$ dollars on the nvidia shield tv pro + nvidia controller and willing to pay a subscription for cloud gaming, and I'm still put in a queue and having to log in all over, every time? Competition is offering click and play, it's the future, and what costumers want. Please correct the app or change access terms for nvidia shield users and I'll retify the evaluation.",2,0,09/11/2021,GeForce NOW Cloud Gaming,2021,"I cannot provide more than 2 stars at the moment. I invested nearly 300$ dollars on the nvidia shield tv pro + nvidia controller and willing to pay a subscription for cloud gaming, and I'm still putting in a queue and having to log in all over, every time? Competition is offering click and play, it's the future, and what customers want. Please correct the app or change access terms for nvidia shield users and I'll rectify the evaluation."
Top,4,0,08/12/2021,GeForce NOW Cloud Gaming,2021,Top
Terrível,1,0,03/11/2021,GeForce NOW Cloud Gaming,2021,Terrible
Não funciona...,1,0,27/10/2021,GeForce NOW Cloud Gaming,2021,Does not work...
Bom!,5,0,28/10/2021,GeForce NOW Cloud Gaming,2021,Good!
Gjb,5,0,23/10/2021,GeForce NOW Cloud Gaming,2021,Gjb
Where are the subscription plans within the app? That's missing to make it easier.,5,0,14/10/2021,GeForce NOW Cloud Gaming,2021,Where are the subscription plans within the app? That's missing to make it easier.
Muito top!! 😍😎🤘,5,0,23/10/2021,GeForce NOW Cloud Gaming,2021,Very cool!! 😍😎🤘
Problema resolvido👍,5,0,23/10/2021,GeForce NOW Cloud Gaming,2021,Problem solved 👍
Cadê o need for speed?,3,0,16/10/2021,GeForce NOW Cloud Gaming,2021,Where is the need for speed?
Muito Bom!,4,0,16/11/2021,GeForce NOW Cloud Gaming,2021,Very good!
- 10 estrelas,1,0,11/10/2021,GeForce NOW Cloud Gaming,2021,- 10 stars
Não funciona...,1,0,16/10/2021,GeForce NOW Cloud Gaming,2021,Does not work...
🙋🏻🫂🧠,5,0,07/10/2021,GeForce NOW Cloud Gaming,2021,🙋🏻🫂🧠
F em 2023,1,0,21/01/2023,GeForce NOW Cloud Gaming,2023,F in 2023
Um lixo,1,1,18/10/2021,GeForce NOW Cloud Gaming,2021,A trash
Muito bom,5,1,14/10/2021,GeForce NOW Cloud Gaming,2021,Very good
Muito top,5,0,06/10/2021,GeForce NOW Cloud Gaming,2021,Very cool
Muito bom,5,0,10/10/2021,GeForce NOW Cloud Gaming,2021,Very good
Muito bom,5,0,29/10/2021,GeForce NOW Cloud Gaming,2021,Very good
não entra,1,0,26/10/2021,GeForce NOW Cloud Gaming,2021,does not enter
